type,salary,title,street,city,country_code,address_text,marker_icon,workplace_type,company_name,company_url,company_size,experience_level,latitude,longitude,published_at,remote_interview,id,company_logo_url,remote,skill0,level0,skill1,level1,skill2,level2
b2b,23750,SQL Developer,Kolejowa 5/7,Warszawa,PL,"Kolejowa 5/7, Warszawa",data,remote,Docplanner Tech,http://www.znanylekarz.pl,1500+,mid,52.2248967,20.9721353,2022-01-03T10:00:18.611Z,true,docplanner-tech-sql-developer,https://bucket.justjoin.it/offers/company_logos/thumb/3e10099af9983944dad1ae48ce2e41ddd69e5e0a.png?1636567278,true,Python,3,SQL,4,,
b2b,26250,DevSecOps / Platform Security Engineer,Kolejowa 5/7,Warszawa,PL,"Kolejowa 5/7, Warszawa",devops,remote,Docplanner Tech,http://www.znanylekarz.pl,1500+,senior,52.2248967,20.9721353,2022-01-03T10:00:18.611Z,true,znany-lekarz-devsecops-platform-security-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/0f209a669c0aa182eb9c4a7dddaed15542b09ec9.png?1636570067,true,Terraform,3,Security,4,Kubernetes,4
b2b,7500,Junior DevOps,Al. Jerozolimskie,Warszawa,PL,"Al. Jerozolimskie, Warszawa",devops,partly_remote,Edge One Solutions Sp. z o.o,https://www.edge1s.com/,200+,junior,52.2072628,20.945304,2022-01-03T10:00:18.611Z,false,edge-one-solutions-sp-z-o-o-junior-devops,https://bucket.justjoin.it/offers/company_logos/thumb/62fe8a1201005cb9b384bf1b9ba915902dc47ef3.jpg?1634022856,false,Docker,3,Bash,3,Linux,3
b2b,16000,Python Developer,Rzeźnicza 32,Wrocław,PL,"Rzeźnicza 32, Wrocław",devops,partly_remote,DataWalk,http://www.datawalk.com,100,mid,51.1107656,17.0279397,2022-01-03T10:00:18.611Z,false,datawalk-devops-python,https://bucket.justjoin.it/offers/company_logos/thumb/0749178e0d22bd69e3d54f6cdc1c36374c89d66b.jpg?1631704657,false,REST API,3,Python 3,4,Agile,4
b2b,23000,Senior Node.js Developer,Twarda 18,Warszawa,PL,"Twarda 18, Warszawa",javascript,remote,Carrot Work,https://www.carrotwork.com/,50+,senior,52.2347064,20.9993674,2022-01-03T10:00:18.611Z,false,carrot-work-senior-node-js-developer,https://bucket.justjoin.it/offers/company_logos/thumb/9418b28a578b2f807c21325a0b2911f250b9cdaf.png?1638091808,true,Microservice Architecture,4,Node.js,4,JavaScript,4
b2b,9000,Project Manager w projektach e commerce,Komisji Edukacji Narodowej 93,Warszawa,PL,"Komisji Edukacji Narodowej 93, Warszawa",pm,remote,Convertis sp. z o.o.,http://convertis.pl,21,mid,52.1559252,21.0335522,2022-01-03T10:00:18.611Z,true,convertis-sp-z-o-o-project-managera-w-projektach-e-commerce,https://bucket.justjoin.it/offers/company_logos/thumb/fbf468f2a7faa475bd1a69f8985287ccb6622de7.jpg?1641327386,true,Agile,1,PrestaShop,1,Project Management,4
b2b,25000,Frontend Engineering Manager,"Plac Jana Pawła II, 14",Wrocław,PL,"Plac Jana Pawła II, 14, Wrocław",javascript,partly_remote,Centra,http://www.centra.com,35+,senior,51.1125161,17.0242562,2022-01-03T10:00:18.611Z,true,centra-frontend-engineering-manager,https://bucket.justjoin.it/offers/company_logos/thumb/5841157c9e28645d262da3ecfea0178230350223.png?1623943010,false,Webpack,5,TypeScript,5,ReactJS,5
b2b,7250,Junior .NET Developer,Grunwaldzka 472C,Gdańsk,PL,"Grunwaldzka 472C, Gdańsk",net,partly_remote,Aspire Systems Poland,https://www.aspiresys.com/pl,130+,junior,54.4035824,18.5709355,2022-01-03T10:00:18.611Z,true,aspire-systems-poland-junior-net-developer,https://bucket.justjoin.it/offers/company_logos/thumb/ec729f7cad16460b03a91766960060115ce8fa9f.jpg?1639043554,false,C#,1,.Net,1,,
b2b,12250,Product Owner,Hala Koszyki,Warszawa,PL,"Hala Koszyki, Warszawa",pm,remote,Billennium,http://billennium.com/,1500,mid,52.2223037,21.0110216,2022-01-03T10:00:18.611Z,true,billennium-product-owner-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/ba430ea2e9a3371758fcecf5ed986609070f9a26.jpg?1638783210,true,JIRA,3,Agile,3,English,4
b2b,16500,OOP Developer (Smart Home IoT),Fabryczna 6,Wrocław,PL,"Fabryczna 6, Wrocław",go,remote,Sigma IT Poland,https://www.sigma.se/,100+,mid,51.1124203,16.9942438,2022-01-03T10:00:18.611Z,true,sigma-it-poland-golang-developer-smart-home-iot-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/37b8b6d3bebafdada2f4d0214aa5ad6a71064ba3.jpg?1624008381,true,Golang,1,OOP,3,Microservices,3
b2b,21000,"Senior Frontend Developer, React",plac Jana Pawła II 14,Wrocław,PL,"plac Jana Pawła II 14, Wrocław",javascript,partly_remote,Centra,http://www.centra.com,35+,senior,51.1125161,17.0242562,2022-01-03T10:00:18.611Z,true,centra-senior-frontend-developer-react,https://bucket.justjoin.it/offers/company_logos/thumb/94e6e3dae51c6192b0db4a0629f369d64849ad63.png?1587044881,false,HTML5,5,ReactJS,5,JS,5
permanent,8000,Customer Success Advocate (GER/ENG),Centrum,Warszawa,PL,"Centrum, Warszawa",support,remote,Link Group,http://linkgroup.pl/,200-250,mid,52.2296756,21.0122287,2022-01-03T10:00:18.611Z,true,link-group-customer-success-advocate-ger-eng,https://bucket.justjoin.it/offers/company_logos/thumb/5c434fdf8993e8a08c3d42b65f0e221c53289e5e.png?1635508221,true,English,4,German,4,Customer Success Manage,4
b2b,6000,Junior JavaScript Developer,Rynek 6,Gliwice,PL,"Rynek 6, Gliwice",javascript,office,sky gate,https://skygate.io,50 - 100,junior,50.29389,18.6649819,2022-01-03T10:00:18.611Z,true,skygate-junior-js-developer,https://bucket.justjoin.it/offers/company_logos/thumb/fb447dd1a1e75c33b8a356fa0de0d4691865ea23.png?1635865046,false,JavaScript (ES6+),2,CSS/SCSS,2,HTML,2
b2b,6000,Junior Blockchain (Solidity) Developer,Rynek 6,Gliwice,PL,"Rynek 6, Gliwice",javascript,partly_remote,sky gate,https://skygate.io,50 - 100,junior,50.29389,18.6649819,2022-01-03T10:00:18.611Z,true,sky-gate-junior-blockchain-solidity-developer,https://bucket.justjoin.it/offers/company_logos/thumb/f514b55bea0d1ed6788408b74840748185c9a6fc.png?1636070768,false,Rust,1,Git,2,Solidity,2
b2b,21000,Senior PHP Engineer,plac Jana Pawła 2 14,Wrocław,PL,"plac Jana Pawła 2 14, Wrocław",php,remote,Centra,http://www.centra.com,45+,senior,51.1125161,17.0242562,2022-01-03T10:00:18.611Z,true,centra-php-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/c986fa94d9b557b210db44f8d8f459d72a7b1f0d.png?1580741734,true,Git,4,MariaDB,4,PHP 7.x,4
b2b,23000,Senior React Native Developer,Twarda 18,Warszawa,PL,"Twarda 18, Warszawa",mobile,remote,Carrot Work,https://www.carrotwork.com/,50+,senior,52.2347064,20.9993674,2022-01-03T10:00:18.611Z,true,carrot-work-senior-react-native-developer,https://bucket.justjoin.it/offers/company_logos/thumb/4aac953c630ff1aba5b77f8aaf1667b57bc89ecb.png?1638091510,true,React.JS,3,React Native,3,JavaScript,4
permanent,15500,QA Engineer,Wadowicka 7,Kraków,PL,"Wadowicka 7, Kraków",testing,remote,SmartWays Recruitment,http://www.smartways.io/pl/praca/,11-50,mid,50.0646501,19.9449799,2022-01-03T10:00:18.611Z,false,smartways-recruitment-qa-engineer-1bdbcc7c-0610-43ad-ab11-f628f1199942,https://bucket.justjoin.it/offers/company_logos/thumb/1c0a20ea66e56b38709afeb2878dff5c1585cd9e.jpg?1637071490,true,Appium,2,Selenium,3,Java,3
b2b,31000,Scala Engineer,Centrum,Kraków,PL,"Centrum, Kraków",scala,partly_remote,On Air Entertainment,https://onairentertainment.com/,200+,mid,50.0761852,19.9587208,2022-01-03T10:00:18.611Z,true,on-air-entertainment-scala-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/b194ca7849204c2d29517562b831fc0988194087.png?1637056788,false,Docker,3,Akka Actors,3,Akka,3
b2b,14500,Front-end (React) Developer,Miodowa,Kraków,PL,"Miodowa, Kraków",javascript,remote,Ready4S,https://www.ready4s.com/,30-50,mid,50.0531366,19.9462192,2022-01-03T10:00:18.611Z,true,ready4s-front-end-react-developer,https://bucket.justjoin.it/offers/company_logos/thumb/23fa014f693f788c2cc50ecb5737416ec216687e.png?1610440446,true,Redux,3,React,3,JavaScript/TypeScript,3
permanent,5450,Młodszy Programista SQL w Zespole Wdrożeniowym,ul. Reja 12,Rzeszów,PL,"ul. Reja 12, Rzeszów",erp,partly_remote,Sente,https://praca.sente.pl/,150+,junior,50.0477919,21.9924575,2022-01-03T10:00:18.611Z,true,sente-mlodszy-programista-sql-w-zespole-wdroz,https://bucket.justjoin.it/offers/company_logos/thumb/87ab8667f31ac84ca501955113c2690df90dea1a.png?1640165394,false,Git,1,C#,2,SQL,2
b2b,16000,Front-end Developer (Angular),al. Jana Pawła II 22,Warszawa,PL,"al. Jana Pawła II 22, Warszawa",javascript,remote,Eyzee S.A.,http://www.eyzee.com,70+,mid,52.2355943,20.9980939,2022-01-03T10:00:18.611Z,true,eyzee-s-a-front-end-developer-angular,https://bucket.justjoin.it/offers/company_logos/thumb/5487e22d1712555f2e625d4064a2eeef23f6e7b8.jpg?1621434635,true,HTML5,3,JavaScript/TypeScript,4,Angular 9+,4
b2b,27500,Senior Software Engineer -Technical Lead,Złota 59 ,Warszawa,PL,"Złota 59 , Warszawa",python,remote,Sauce Labs,https://saucelabs.com/,500,senior,52.2301458,21.0027032,2022-01-03T10:00:18.611Z,true,sauce-labs-senior-software-engineer-technical-lead,https://bucket.justjoin.it/offers/company_logos/thumb/79630e6658d94fd733db10a2d1e5499cef96cf22.png?1638783824,true,Microservices,4,Architecture,4,Python,5
b2b,18500,DevOps Engineer,al. Jana Pawła II 22,Warszawa,PL,"al. Jana Pawła II 22, Warszawa",devops,remote,Eyzee S.A.,http://www.eyzee.com,70+,mid,52.2355943,20.9980939,2022-01-03T10:00:18.611Z,true,eyzee-s-a-devops-engineer-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/67129b916c96b2606a653d30cb53efca974d012c.jpg?1615808283,true,Networking,3,Docker,4,Linux,4
b2b,12000,Flutter Developer,Centrum,Warszawa,PL,"Centrum, Warszawa",mobile,remote,Holo4Med,holo4med.com,>200,mid,52.2293895,21.0131979,2022-01-03T10:00:18.611Z,true,tenderhut-flutter-developer,https://bucket.justjoin.it/offers/company_logos/thumb/1c5bae32bdaf7f0082519969ed05dc1fa7b30237.png?1635847770,true,Dart,3,Firebase,3,Flutter,3
b2b,12000,Mid Python Backend Developer,Centrum,Kraków,PL,"Centrum, Kraków",python,remote,Adamed,http://www.adamed.com,2000,mid,50.0550498,19.9259309,2022-01-03T10:00:18.611Z,true,adamed-mid-python-backend-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/17683a342a6fb31888fde2cf920d09fd66e6f62b.png?1639129557,true,Git,3,Agile/Scrum,3,Python,3
b2b,24250,DevOps Engineer / SRE,Kolejowa 5/7,Warszawa,PL,"Kolejowa 5/7, Warszawa",devops,remote,ZnanyLekarz,http://www.znanylekarz.pl,1500+,mid,52.224253,20.9717121,2022-01-03T10:00:18.611Z,true,znanylekarz-site-reliability-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/8af4dde9aaff183019e90a2c072925a6a7acd532.png?1615298683,true,AWS,3,Kubernetes,3,Docker,3
permanent,9500,Junior DevOps Engineer,"Wadowicka, 3a",Kraków,PL,"Wadowicka, 3a, Kraków",devops,partly_remote,OEConnection,https://oeconnection.com/,200-300,junior,50.034872,19.9387422,2022-01-03T10:00:18.611Z,true,oeconnection-junior-devops-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/86a7c921fe285a057aa1b03d3e0d2c3559bff56c.png?1627563947,false,Python,2,Windows,2,Linux,2
permanent,58334,Blockchain Engineer,Centrum,San Francisco,US,"Centrum, San Francisco",javascript,remote,LoanSnap,https://www.goloansnap.com/,51-200,senior,37.7841178,-122.4063857,2022-01-03T10:00:18.611Z,false,loansnap-blockchain-engineer-san-francisco,https://bucket.justjoin.it/offers/company_logos/thumb/e25f77af19c01dd1945f1c7bd2cb3f3dff372a4a.png?1636019658,true,Solidity,4,Django,4,Node.js,4
b2b,12500,Frontend Developer | Restaurant Club,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,RestaurantClub,https://restaurantweek.pl/,30-50,mid,51.1386261,17.0809059,2022-01-03T10:00:00.000Z,true,restaurantclub-frontend-developer-restaurant-club-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/67f0d117ab11f946359756c6949391576af21707.png?1631002644,true,React,4,HTML,4,JavaScript,4
permanent,19000,Java Tech Lead,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",java,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500,senior,50.0868192,19.9877724,2022-01-03T10:00:00.000Z,true,luxoft-poland-java-tech-lead,https://bucket.justjoin.it/offers/company_logos/thumb/08099f177c308856f94413df01777fbbde2066db.png?1639129412,true,Spring,3,JasperReports,4,Java,5
b2b,12500,Frontend Developer | Restaurant Club,Sienna,Warszawa,PL,"Sienna, Warszawa",javascript,remote,RestaurantClub,https://restaurantweek.pl/,30-50,mid,52.230823,20.9964345,2022-01-03T10:00:00.000Z,true,restaurantclub-frontend-developer-restaurant-club,https://bucket.justjoin.it/offers/company_logos/thumb/e46deb3d50c9e938ec8ca1e1b9c6c66dd2f9dea9.png?1630997827,true,React,4,HTML,4,JavaScript,4
b2b,15000,Node JS Backend Developers,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Kolomolo,http://www.kolomolo.com,20,junior,51.1103736,17.0310308,2022-01-03T10:00:00.000Z,true,kolomolo-node-js-backend-developers-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/00405fae0b6298e19dcd104ed48d8f0acd89fcab.png?1640686408,true,Python,2,Amazon AWS,2,Node.js,3
b2b,18000,Angular Developer,Chmielna 73,Warszawa,PL,"Chmielna 73, Warszawa",javascript,partly_remote,Islandsbanki ,https://www.islandsbanki.is/en,760,mid,52.228358,20.997286,2022-01-03T10:00:00.000Z,true,islandsbanki-angular-developer,https://bucket.justjoin.it/offers/company_logos/thumb/1595729336087aefd82f9a942bb9dc34445561fb.png?1639129891,false,SASS/SCSS,3,Angular,3,English,4
permanent,19000,Senior Java Script Developer,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",javascript,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500,senior,50.0868192,19.9877724,2022-01-03T10:00:00.000Z,true,luxoft-poland-senior-java-script-developer-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/f553069333186280ada941330a252e9d4d405bfd.png?1639128518,true,Redux,3,React,3,Angular 8+ / JavaScript / TypeScript,5
permanent,9000,Junior .NET Developer for R&D,POSTĘPU 17A,Warszawa,PL,"POSTĘPU 17A, Warszawa",net,office,Omada Poland,https://omadaidentity.com/,300,junior,52.1812101,20.9960359,2022-01-03T10:00:00.000Z,true,omada-poland-junior-net-developer-for-r-d,https://bucket.justjoin.it/offers/company_logos/thumb/65f63c3e933d9ca193d3ccb97cd7ce2068748104.png?1630410368,false,MS SQL Server,2,JavaScript,2,.NET C#,2
b2b,13000,PHP Developer,Żeligowskiego 8/10,Łódź,PL,"Żeligowskiego 8/10, Łódź",php,remote,Liki,https://likims.com,60,mid,51.7719581,19.4382993,2022-01-03T10:00:00.000Z,true,liki-php-developer,https://bucket.justjoin.it/offers/company_logos/thumb/00bf47c9845391e9d3b1d4813813dc182141212e.png?1639648841,true,PHP,3,Symfony,3,,
permanent,14000,Senior Oracle DBA,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",data,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,senior,50.0868192,19.9877724,2022-01-03T10:00:00.000Z,true,luxoft-poland-senior-oracle-dba,https://bucket.justjoin.it/offers/company_logos/thumb/192cb031a898271a09b426c75077e0cc2f09f1b0.png?1639131312,true,PostgreSQL,4,DBA,4,Oracle,5
b2b,16000,PHP Developer,Wadowicka 6,Kraków,PL,"Wadowicka 6, Kraków",php,remote,Aterian,https://www.aterian.io/,230,mid,50.0320684,19.9408504,2022-01-03T10:00:00.000Z,true,aterian-php-developer,https://bucket.justjoin.it/offers/company_logos/thumb/46ae88fcb3765f9b0f737904ace82c3789269599.jpg?1627549764,true,Solid,3,Doctrine,3,Symfony,3
permanent,11500,Service Analyst with Automation,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",support,office,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,mid,50.0868192,19.9877724,2022-01-03T10:00:00.000Z,true,luxoft-poland-service-analyst-with-automation,https://bucket.justjoin.it/offers/company_logos/thumb/092e85625b71a9a3cb622497103a6219002f68eb.png?1639130096,false,JIRA,3,Linux,3,Unix,3
b2b,15000,Node JS Backend Developers,Centrum,Warszawa,PL,"Centrum, Warszawa",javascript,remote,Kolomolo,http://www.kolomolo.com,20,junior,52.2302091,21.0113922,2022-01-03T10:00:00.000Z,true,kolomolo-node-js-backend-developers-warszawa,https://bucket.justjoin.it/offers/company_logos/thumb/7624f88453f2d93aeb814923de0ba268ff4f790e.png?1640686387,true,Python,2,Amazon AWS,2,Node.js,3
permanent,15000,Microsoft 365 Deployment Manager,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",support,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,mid,50.0868192,19.9877724,2022-01-03T10:00:00.000Z,true,luxoft-poland-microsoft-365-deployment-manager,https://bucket.justjoin.it/offers/company_logos/thumb/7cc3c9d5d53e12aa946259ff3f416f54b70b2d0e.png?1639130380,true,Service Desk Agent,3,SharePoint,3,Microsoft Office 365,3
permanent,15000,Web Engineer (Azure WebApps),Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",data,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,senior,50.0868192,19.9877724,2022-01-03T10:00:00.000Z,true,luxoft-poland-web-engineer-azure-webapps,https://bucket.justjoin.it/offers/company_logos/thumb/042a520c5bb5fecb8f29cb9bde3e3045fb7e07ae.png?1639131069,true,Cloud,4,Microsoft Azure,4,Web Applications,5
b2b,12500,Frontend Developer | Restaurant Club,Centrum,Gdańsk,PL,"Centrum, Gdańsk",javascript,remote,RestaurantClub,https://restaurantweek.pl/,30-50,mid,54.3548418,18.6314544,2022-01-03T10:00:00.000Z,true,restaurantclub-frontend-developer-restaurant-club-gdansk,https://bucket.justjoin.it/offers/company_logos/thumb/8005473f258fb0e32b997b26e4547f3a61a403d2.png?1631002615,true,React,4,HTML,4,JavaScript,4
permanent,17000,Test Automation,Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",testing,office,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500,senior,50.0868192,19.9877724,2022-01-03T10:00:00.000Z,true,luxoft-poland-test-automation-krakow,https://bucket.justjoin.it/offers/company_logos/thumb/bae8da277ef7094662c1cb39803458b99269a6d3.png?1639129225,false,Relational Databases,3,Java,3,Selenium WebDriver,5
permanent,15000,Development Eng.(Software&System hybrid),Bora Komorowskiego,Kraków,PL,"Bora Komorowskiego, Kraków",data,remote,Luxoft Poland,https://career.luxoft.com/locations/poland/,1500 ,senior,50.0868192,19.9877724,2022-01-03T10:00:00.000Z,true,luxoft-poland-development-eng-software-system-hybrid,https://bucket.justjoin.it/offers/company_logos/thumb/a06569154c067cc3fad0160a36c9029cd2687520.png?1639130779,true,Powershell,3,Linux/Unix,3,Microsoft Azure Cloud,5
b2b,14250,Java Developer,ul. Żwirki i Wigury 16a,Warszawa,PL,"ul. Żwirki i Wigury 16a, Warszawa",java,remote,Pretius,http://www.pretius.com,150+,mid,52.1890996,20.9829388,2022-01-03T10:00:00.000Z,true,pretius-java-developer-2521247b-d177-4c23-bc57-f6f89d8bb8eb,https://bucket.justjoin.it/offers/company_logos/thumb/94efd2c816b7578e341a8bf93674e96ea138ce14.png?1638179798,true,Spring Boot,3,Spring,3,Java,3
permanent,16500,Machine Learning Engineer,Bociana 22,Kraków,PL,"Bociana 22, Kraków",python,remote,SEEDiA,https://seedia.city/,10-15,mid,50.0954059,19.9531771,2022-01-03T09:51:00.000Z,false,seedia-machine-learning-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/bf04e3e33f8a9fff72236befdbc5429ffba76e5d.PNG?1641203451,true,REST,3,Django,3,Python,3
permanent,23000,Senior Frontend Engineer,Kurniki 9,Kraków,PL,"Kurniki 9, Kraków",javascript,remote,Sumo Logic,https://www.sumologic.com/,900+,senior,50.067101,19.9445135,2022-01-03T09:36:00.000Z,true,sumo-logic-senior-frontend-engineer-w-ts,https://bucket.justjoin.it/offers/company_logos/thumb/a53029a66616e873dd1b091d39ff0ada7c2a5e41.png?1636018199,true,React,3,TypeScript,4,JavaScript,4
permanent,23000,Senior Frontend Engineer,Centrum,Wrocław,PL,"Centrum, Wrocław",javascript,remote,Sumo Logic,https://www.sumologic.com/,900+,senior,51.1106992,17.0323662,2022-01-03T09:36:00.000Z,true,sumo-logic-senior-frontend-engineer-wroclaw,https://bucket.justjoin.it/offers/company_logos/thumb/841ac0c9f37cb96a655bab74ea322f3b2b1e4894.png?1637330549,true,React,3,TypeScript,4,JavaScript,4
permanent,23000,Senior Frontend Engineer,Aleja Solidarności 173,Warszawa,PL,"Aleja Solidarności 173, Warszawa",javascript,remote,Sumo Logic,https://www.sumologic.com/,900+,senior,52.2356749,20.9794807,2022-01-03T09:36:00.000Z,true,sumo-logic-senior-frontend-engineer,https://bucket.justjoin.it/offers/company_logos/thumb/f51d0cf2f28d9939734efe5c97dc7de70e71d8ae.png?1637330361,true,React,3,TypeScript,4,JavaScript,4
permanent,23000,Senior Frontend Engineer,Centrum,Gdańsk,PL,"Centrum, Gdańsk",javascript,remote,Sumo Logic,https://www.sumologic.com/,900+,senior,54.3463052,18.6586534,2022-01-03T09:36:00.000Z,true,sumo-logic-senior-frontend-engineer-gdansk,https://bucket.justjoin.it/offers/company_logos/thumb/6340514ccfb56165fc96f7ce64842d8ba9675c7f.png?1637330382,true,React,3,TypeScript,4,JavaScript,4
